OBJECTID,ROADWAY,ROAD_SIDE,LNCD,DESCR,BEGIN_POST,END_POST,Shape_Leng
1716,17000075,L,1,DESIGNATED,0,2.1,3478.7442
1717,17000061,C,1,DESIGNATED,1.03,1.179,239.071
1718,55170000,L,1,DESIGNATED,4.365,4.43,104.0097
1719,55190503,L,1,DESIGNATED,0,1.725,2760.0399
1720,55220000,L,1,DESIGNATED,0.264,0.492,365.7767
1721,55522500,R,1,DESIGNATED,4.11,4.875,1233.6185
1722,55540000,C,1,DESIGNATED,2.327,2.461,215.3967
1723,55002000,L,1,DESIGNATED,0,1.602,2581.6402
1724,55002000,R,1,DESIGNATED,0,1.49,2401.2031
1725,55060000,L,1,DESIGNATED,3.015,3.547,856.7862
1726,55070000,R,1,DESIGNATED,18.841,19.011,273.8594
1727,55160101,L,1,DESIGNATED,0,0.072,115.3095
1728,18010000,L,1,DESIGNATED,24.585,25.223,1027.1632
1729,18120000,L,1,DESIGNATED,0.507,1.016,815.08
1730,55000077,L,1,DESIGNATED,0.049,0.325,440.403
1732,55000121,R,1,DESIGNATED,1.783,1.862,127.115
1733,55000122,R,1,DESIGNATED,0,0.266,428.7666
1734,16210000,R,1,DESIGNATED,0.905,2.679,2856.6592
1735,15200000,R,1,DESIGNATED,5.144,5.539,635.0308
1736,16000044,L,1,DESIGNATED,0,1.042,1688.039
1737,87000766,R,1,DESIGNATED,0.122,0.502,618.4969
1738,87000766,L,1,DESIGNATED,0.008,0.502,804.002
1739,94060000,L,1,DESIGNATED,2.526,7.145,7451.9625
1740,15000320,C,1,DESIGNATED,2.713,2.804,146.1911
1741,15020000,L,1,DESIGNATED,6.854,7.098,392.3362
1742,15020000,R,1,DESIGNATED,11.168,11.556,623.969
1743,18000072,L,1,DESIGNATED,0.83,1.752,1483.319
1744,18000074,L,1,DESIGNATED,1.24,2.2,1541.0276
1745,17010000,L,1,DESIGNATED,14.724,16.612,3046.4373
1746,18000068,R,1,DESIGNATED,0.257,1.599,2152.9449
1747,86110000,L,1,DESIGNATED,3.143,3.723,933.3517
1748,86100000,R,1,DESIGNATED,21.51,21.727,349.2602
1749,86100000,R,1,DESIGNATED,13.92,17.801,6247.4317
1750,86100000,R,1,DESIGNATED,11.149,11.5,565.0605
1751,15000461,C,1,DESIGNATED,0.073,0.364,470.5566
1752,46140000,R,1,DESIGNATED,3.938,6.023,3360.8201
1753,46160102,R,1,DESIGNATED,0,0.296,474.0242
1754,46060000,R,1,DESIGNATED,2.462,5.143,4324.5071
1755,46090000,L,1,DESIGNATED,7.244,8.284,1676.6665
1756,36100000,R,1,DESIGNATED,2.655,2.761,170.8181
1757,36502000,L,1,DESIGNATED,0,1.26,2011.7685
1758,26220000,R,1,DESIGNATED,5.253,8.69,5523.196
1759,26250000,R,1,DESIGNATED,4.345,4.415,112.3418
1760,26080000,L,1,DESIGNATED,0.244,1.497,2012.7433
1761,26080000,R,1,DESIGNATED,3.775,5.389,2592.2676
1762,16502000,R,1,DESIGNATED,0,1.114,1794.8105
1764,55190502,L,1,DESIGNATED,0.732,0.85,190.4506
1765,55190502,R,1,DESIGNATED,0.372,0.615,392.1361
1766,55514001,L,1,DESIGNATED,0.692,1.362,1079.392
1767,55514001,R,1,DESIGNATED,1.362,1.585,359.2515
1768,55040000,R,1,DESIGNATED,8.905,10.606,2738.1865
1769,55050000,L,1,DESIGNATED,17.008,17.173,265.5933
1770,55140500,C,1,DESIGNATED,1.314,1.419,169.9016
1771,55140500,R,1,DESIGNATED,0.716,0.965,402.8946
1772,18000079,R,1,DESIGNATED,0.061,0.863,1290.5995
1773,18000082,L,1,DESIGNATED,2.371,3.025,1052.2882
1774,55000064,L,1,DESIGNATED,0,0.225,359.9882
1775,55000072,L,1,DESIGNATED,2.073,2.161,142.0027
1776,55000118,R,1,DESIGNATED,0,0.028,45.0101
1777,55000121,L,1,DESIGNATED,1.862,2.247,619.0949
1778,16110000,L,1,DESIGNATED,16.153,17.218,1713.168
1779,16180000,L,1,DESIGNATED,9.045,9.735,1111.7129
1780,16060000,R,1,DESIGNATED,0.771,4.315,5703.0324
1781,15120000,R,1,DESIGNATED,0,5.11,8216.2401
1782,15200000,L,1,DESIGNATED,5.144,5.52,604.4761
1783,87000727,R,1,DESIGNATED,0.004,0.53,846.7659
1784,87000727,L,1,DESIGNATED,0.004,0.53,846.7659
1785,94050000,L,1,DESIGNATED,16.35,16.688,543.6252
1786,94050000,R,1,DESIGNATED,9.3,9.775,764.124
1787,15090000,R,1,DESIGNATED,7.287,9.993,4346.5001
1788,18000070,L,1,DESIGNATED,1.233,2.117,1422.9764
1789,18000070,R,1,DESIGNATED,1.208,2.03,1323.2633
1790,17120000,R,1,DESIGNATED,1.301,4.184,4601.0792
1791,18000067,L,1,DESIGNATED,0.159,0.897,1187.9112
1792,86100000,R,1,DESIGNATED,8.512,10.463,3140.5527
1793,86100000,R,1,DESIGNATED,4.84,7.06,3573.6421
1794,86100000,R,1,DESIGNATED,0,0.888,1429.5149
1795,86100000,L,1,DESIGNATED,13.861,17.651,6100.9538
1796,86100000,L,1,DESIGNATED,11.156,11.5,553.7976
1797,15000409,R,1,DESIGNATED,1.995,2.061,106.2234
1798,15000409,R,1,DESIGNATED,1.859,1.995,218.8829
1799,46130000,R,1,DESIGNATED,1.819,2.024,330.5278
1800,46510000,R,1,DESIGNATED,1.941,2.929,1592.0122
1801,46010000,R,1,DESIGNATED,6.806,7.261,735.0143
1802,46020000,R,1,DESIGNATED,9.658,11.844,3527.2814
1803,36008000,R,1,DESIGNATED,0.33,3.6,5251.533
1804,36040000,R,1,DESIGNATED,0,1.902,3071.1284
1805,26100000,R,1,DESIGNATED,0.125,0.905,1256.3147
1806,36000003,L,1,DESIGNATED,2.012,2.999,1590.7106
1807,26060000,R,1,DESIGNATED,10.358,11.884,2455.0353
1808,26070000,R,1,DESIGNATED,3.03,4.205,1891.4578
1809,17000580,L,1,DESIGNATED,0,0.148,237.8926
1810,17000580,R,1,DESIGNATED,2.6,2.682,131.9024
1811,16300000,R,1,DESIGNATED,3.568,3.702,215.0665
1812,55190501,L,1,DESIGNATED,1.88,2.084,334.7165
1813,55190501,R,1,DESIGNATED,2.967,2.971,6.5931
1814,55350500,R,1,DESIGNATED,0,0.172,277.222
1815,55500000,R,1,DESIGNATED,0.769,0.846,124.7541
1816,55003003,R,1,DESIGNATED,0,0.272,438.0187
1817,55020000,R,1,DESIGNATED,5.74,7.554,2920.8382
1818,55090002,R,1,DESIGNATED,1.145,1.301,249.78
1819,55130000,C,1,DESIGNATED,2.031,2.2,272.37
1820,18000078,R,1,DESIGNATED,3.933,4.052,191.3928
1821,26005000,R,1,DESIGNATED,0,10.821,17413.1326
1822,26010000,L,1,DESIGNATED,13.406,13.576,273.6919
1823,55000015,C,1,DESIGNATED,0.391,0.457,106.086
1824,55000021,C,1,DESIGNATED,1.633,1.891,415.365
1825,55000106,L,1,DESIGNATED,0,1.031,1660.6144
1826,55000116,L,1,DESIGNATED,0.209,0.365,250.6826
1827,16070000,R,1,DESIGNATED,3.473,3.893,676.7536
1828,16000240,R,1,DESIGNATED,0,0.186,313.0134
1829,16010101,R,1,DESIGNATED,0.25,0.312,102.4737
1830,16000064,C,1,DESIGNATED,0.79,0.999,341.8603
1831,15090010,R,1,DESIGNATED,0,0.312,502.1909
1832,15100000,R,1,DESIGNATED,2.596,3.534,1510.949
1833,87000531,R,1,DESIGNATED,0.01,0.12,175.3247
1834,87060000,R,1,DESIGNATED,3.253,3.655,647.2557
1835,15000409,L,1,DESIGNATED,1.604,1.718,183.5723
1836,15000409,R,1,DESIGNATED,1.502,1.604,164.1519
1837,15070500,L,1,DESIGNATED,5.171,5.242,114.0884
1838,15080000,R,1,DESIGNATED,2.135,2.454,513.4278
1839,15050000,R,1,DESIGNATED,10.962,11.08,188.5286
1840,18000077,C,1,DESIGNATED,1.015,2.688,2694.9464
1841,18000078,L,1,DESIGNATED,1.819,3.67,2977.2126
1842,17030401,R,1,DESIGNATED,0,0.648,1028.9953
1843,17050000,L,1,DESIGNATED,0,8.222,13263.6046
1844,86100000,L,1,DESIGNATED,8.512,10.396,3032.7417
1845,86100000,L,1,DESIGNATED,4.671,7.095,3902.0595
1846,86100000,L,1,DESIGNATED,0,0.968,1558.3162
1847,86000051,L,1,DESIGNATED,1.27,1.428,254.12
1848,86000073,L,1,DESIGNATED,1.658,2.223,907.9161
1849,70000056,L,1,DESIGNATED,1.113,1.398,459.5046
1850,70000056,L,1,DESIGNATED,0.149,1.113,1554.0775
1851,70004000,L,1,DESIGNATED,3.843,4.55,1139.7597
1852,72100000,L,1,DESIGNATED,7.954,9.075,1805.5804
1853,72550000,R,1,DESIGNATED,3.69,4.86,1886.4598
1854,79000269,R,1,DESIGNATED,0.544,0.584,62.9675
1855,79010000,R,1,DESIGNATED,24.229,26.866,4242.9594
1856,79160000,R,1,DESIGNATED,0.135,1.748,2595.3222
1857,78510000,R,1,DESIGNATED,6.639,6.676,59.5424
1858,78510000,R,1,DESIGNATED,7.494,7.795,484.5187
1859,79000269,L,1,DESIGNATED,0.392,0.523,206.2185
1860,78090000,R,1,DESIGNATED,12.02,12.35,531.0909
1861,78510000,L,1,DESIGNATED,6.471,6.708,381.3914
1862,76050000,L,1,DESIGNATED,0,8.927,14361.2919
1863,76050000,R,1,DESIGNATED,20.288,23.731,5538.8991
1864,87150000,L,1,DESIGNATED,3.814,4.359,875.0848
1865,87150000,R,1,DESIGNATED,3.825,4.325,802.8159
1866,87504504,L,1,DESIGNATED,1.011,1.064,85.417
1867,87504504,L,1,DESIGNATED,1.667,1.692,40.2688
1868,88060000,R,1,DESIGNATED,29.615,30.868,2019.4399
1869,88070000,L,1,DESIGNATED,7.17,22.14,24092.3355
1870,86040000,L,1,DESIGNATED,18.455,19.648,1918.8362
1871,86040005,R,1,DESIGNATED,0.105,0.135,49.049
1872,87080001,R,1,DESIGNATED,1.266,1.308,66.5663
1873,87080001,R,1,DESIGNATED,1.933,2.001,107.8017
1874,75250000,L,1,DESIGNATED,1.901,2.533,1016.7012
1875,75250003,L,1,DESIGNATED,0,0.524,839.1986
1876,86000120,R,1,DESIGNATED,0.751,0.821,112.7158
1877,86000461,R,1,DESIGNATED,0,1.1,1767.379
1878,86003000,L,1,DESIGNATED,0,0.902,1453.3041
1879,86020000,L,1,DESIGNATED,8.985,11.803,4528.9117
1880,86030000,L,1,DESIGNATED,0.354,0.389,56.4752
1881,75000313,L,1,DESIGNATED,1.924,2.518,957.1764
1882,75000316,R,1,DESIGNATED,0.58,2.114,2461.0303
1883,60040000,R,1,DESIGNATED,13.885,14.03,233.844
1884,60040000,R,1,DESIGNATED,9.77,9.875,169.2903
1885,60040000,R,1,DESIGNATED,9.55,9.77,354.743
1886,60040000,R,1,DESIGNATED,0,1.655,2668.7222
1887,74060000,R,1,DESIGNATED,0.255,7.005,10845.881
1889,74040000,R,1,DESIGNATED,30.044,30.439,635.7807
1891,75040000,R,1,DESIGNATED,8.87,11.783,4688.1662
1892,75000381,C,1,DESIGNATED,5.024,5.162,222.3399
1893,75000403,L,1,DESIGNATED,0,0.076,122.2331
1894,89010000,L,1,DESIGNATED,11.161,14.646,5608.8415
1895,89010000,R,1,DESIGNATED,20.822,20.835,20.9069
1896,90000548,L,1,DESIGNATED,0.449,0.551,164.299
1897,57600000,L,1,DESIGNATED,0.946,1,86.9453
1898,57600000,C,1,DESIGNATED,1,1.264,426.9312
1899,57600000,C,1,DESIGNATED,0,0.946,1531.4619
1900,57502000,C,1,DESIGNATED,0.055,1.361,2101.7707
1901,79230000,L,1,DESIGNATED,0.474,2.356,3032.1697
1903,70000417,R,1,DESIGNATED,0.208,0.598,627.9151
1905,72190000,R,1,DESIGNATED,7.635,14.105,10382.7173
1906,72193000,R,1,DESIGNATED,0.655,5.754,8209.2362
1907,79150000,L,1,DESIGNATED,0.43,0.511,129.634
1908,79150000,R,1,DESIGNATED,0.52,0.9,607.9022
1909,78550000,L,1,DESIGNATED,1.145,1.325,289.6138
1910,78601000,R,1,DESIGNATED,0,0.16,257.5088
1911,78040000,R,1,DESIGNATED,3.09,7.344,6845.9185
1912,78060000,L,1,DESIGNATED,20.383,20.671,463.7818
1913,75521000,L,1,DESIGNATED,0,4.793,7706.6049
1914,78001000,L,1,DESIGNATED,0,7.151,11503.0703
1915,87504503,R,1,DESIGNATED,2.133,2.24,172.417
1916,87504504,L,1,DESIGNATED,0.355,0.538,294.6683
1917,88010000,L,1,DESIGNATED,18.764,19.974,1949.7176
1918,88010000,R,1,DESIGNATED,18.795,19.995,1933.6255
1919,86030000,R,1,DESIGNATED,3.972,4.089,188.7439
1920,87071502,L,1,DESIGNATED,1.203,2.279,1731.3869
1921,87080000,R,1,DESIGNATED,2.725,3.408,1099.4012
1922,87120000,L,1,DESIGNATED,5.032,5.695,1065.3439
1923,87140000,L,1,DESIGNATED,14.533,14.68,236.5779
1924,75120000,L,1,DESIGNATED,0.202,2.2,3236.8699
1925,75190000,L,1,DESIGNATED,4.789,4.829,64.4104
1926,86000451,R,1,DESIGNATED,0.888,2.221,2120.0651
1927,86000458,L,1,DESIGNATED,0.77,3.489,4376.1121
1928,86014000,R,1,DESIGNATED,2.001,2.328,526.1031
1929,86015000,R,1,DESIGNATED,0,6.663,10716.0613
1930,75000274,R,1,DESIGNATED,1.905,2.19,458.5526
1931,75000236,R,1,DESIGNATED,4.599,5.477,1412.3436
1932,60040000,L,1,DESIGNATED,13.978,14.108,209.6026
1933,60040000,L,1,DESIGNATED,9.583,9.803,354.7993
1934,60040000,L,1,DESIGNATED,0.844,1.633,1272.3416
1935,60040000,L,1,DESIGNATED,0,0.693,1117.5382
1936,73020000,R,1,DESIGNATED,5.045,7.004,3148.7125
1937,75002000,R,1,DESIGNATED,2.791,3.061,434.5535
1938,75003000,R,1,DESIGNATED,0.652,5.009,7027.3874
1939,75000452,L,1,DESIGNATED,0,0.315,508.6955
1940,75000452,R,1,DESIGNATED,0.493,0.679,300.4152
1941,89000056,R,1,DESIGNATED,1.331,1.419,142.5077
1942,89000061,R,1,DESIGNATED,0,0.25,402.4109
1943,89060000,R,1,DESIGNATED,27.925,27.993,109.2378
1944,90000015,L,1,DESIGNATED,0.334,0.621,461.8643
1945,57140000,C,1,DESIGNATED,0,1.226,1983.0495
1946,57080000,L,1,DESIGNATED,10.651,10.744,150.2304
1947,57080000,L,1,DESIGNATED,9.816,9.894,125.9576
1948,57060000,R,1,DESIGNATED,6.167,6.241,119.3703
1949,57060000,R,1,DESIGNATED,5.917,5.984,108.1556
1950,73020000,L,1,DESIGNATED,0.733,1.291,896.9067
1951,73020000,L,1,DESIGNATED,0.611,0.733,196.0933
1952,79190000,L,1,DESIGNATED,0.098,1.415,2121.7366
1953,79190000,R,1,DESIGNATED,1.451,1.991,869.9896
1954,86000095,R,1,DESIGNATED,0,2.011,3233.325
1955,70000056,R,1,DESIGNATED,0.149,1.398,2013.5822
1956,72120000,R,1,DESIGNATED,5.916,16.406,16901.5789
1957,72160000,R,1,DESIGNATED,6.024,9.902,6238.6489
1959,79090000,R,1,DESIGNATED,0.198,1.68,2381.5189
1960,78520000,L,1,DESIGNATED,12.76,12.823,101.4118
1961,78520000,R,1,DESIGNATED,12.76,12.823,101.4118
1962,78005000,L,1,DESIGNATED,2.443,3.105,1065.5912
1963,78030000,L,1,DESIGNATED,1.991,3.046,1698.337
1964,78510000,L,1,DESIGNATED,10.16,11.209,1688.2649
1965,77120000,L,1,DESIGNATED,4.228,4.987,1220.9296
1966,77120001,L,1,DESIGNATED,0.035,0.835,1270.2474
1967,87240000,L,1,DESIGNATED,11.401,13.302,3053.6727
1968,87504503,L,1,DESIGNATED,2.119,2.249,209.4785
1969,87504504,R,1,DESIGNATED,1.267,1.393,202.8817
1970,88010000,L,1,DESIGNATED,0.268,0.445,285.2006
1971,86050000,R,1,DESIGNATED,1.959,5.382,5510.5596
1972,87060001,R,1,DESIGNATED,1.978,2.331,568.0751
1973,87080347,R,1,DESIGNATED,0.312,0.984,1089.2051
1974,87090000,L,1,DESIGNATED,4.685,4.958,439.7757
1975,75070000,L,1,DESIGNATED,3.799,5.941,3443.2838
1976,75080000,L,1,DESIGNATED,9.017,9.108,146.4747
1977,75260000,R,1,DESIGNATED,2.272,4.782,4048.901
1978,86000404,R,1,DESIGNATED,0,0.486,781.4595
1979,86000438,L,1,DESIGNATED,0,1.349,2176.7428
1980,86010000,R,1,DESIGNATED,0.04,0.845,1293.4325
1981,86014000,L,1,DESIGNATED,1.543,2.001,736.8341
1982,75000106,R,1,DESIGNATED,0,1.01,1616.4792
1983,75000229,L,1,DESIGNATED,1.95,4.893,4738.8521
1984,60030000,R,1,DESIGNATED,17.535,17.907,600.4669
1985,60030000,L,1,DESIGNATED,17.622,17.907,460.0162
1986,60030000,C,1,DESIGNATED,0,5.601,9040.6476
1987,60020001,R,1,DESIGNATED,0,3.145,5080.7512
1988,60020001,L,1,DESIGNATED,0,3.145,5080.7512
1989,74130000,L,1,DESIGNATED,3.816,5.801,3194.6595
1990,74130001,L,1,DESIGNATED,0,1.127,1818.9023
1991,75000456,R,1,DESIGNATED,0.845,1.121,443.8486
1992,75050000,L,1,DESIGNATED,4.648,4.677,46.6856
1993,75050000,R,1,DESIGNATED,4.175,5.089,1471.6019
1994,75000404,R,1,DESIGNATED,0,0.251,404.9977
1995,75000414,R,1,DESIGNATED,0,2.051,3302.2664
1996,89000013,R,1,DESIGNATED,0.798,1.131,536.751
1997,89000056,R,1,DESIGNATED,0.013,0.09,124.6671
1998,89040000,L,1,DESIGNATED,0,0.26,418.5149
1999,89040000,R,1,DESIGNATED,0.325,1.45,1811.1895
2000,57060000,R,1,DESIGNATED,5.56,5.638,125.8956
2001,57060000,R,1,DESIGNATED,4.505,4.682,285.7762
2002,57060000,R,1,DESIGNATED,2.294,2.415,195.3017
2003,57060000,L,1,DESIGNATED,8.075,8.163,142.0582
2004,73010000,R,1,DESIGNATED,8.384,8.993,980.0763
2005,86000052,R,1,DESIGNATED,0,0.993,1597.9962
2006,86000092,C,1,DESIGNATED,0,0.344,552.3407
2007,70000003,C,1,DESIGNATED,0,0.89,1433.6622
2008,61630000,R,1,DESIGNATED,0.617,0.902,458.8161
2009,72090000,R,1,DESIGNATED,0,0.049,78.8257
2010,72100000,R,1,DESIGNATED,7.954,9.66,2747.8724
2011,79010000,L,1,DESIGNATED,29.402,32.557,5076.4246
2012,79030000,R,1,DESIGNATED,5.919,7.166,2004.5403
2013,78510000,R,1,DESIGNATED,7.088,7.432,553.5847
2014,78510000,R,1,DESIGNATED,11.005,11.209,328.3232
2015,78510000,L,1,DESIGNATED,6.258,6.403,233.3647
2016,78510000,L,1,DESIGNATED,7.168,7.324,250.9723
2017,76050000,R,1,DESIGNATED,8.927,15.19,10075.6547
2018,77060000,L,1,DESIGNATED,5.205,6.23,1649.2307
2019,87150000,R,1,DESIGNATED,3.581,3.763,292.2892
2020,87170000,R,1,DESIGNATED,3.695,4.824,1817.0919
2021,87504504,L,1,DESIGNATED,1.544,1.624,128.8175
2022,87504504,R,1,DESIGNATED,0.522,0.611,143.3041
2023,88070000,L,1,DESIGNATED,7.025,7.045,32.1841
2024,86040000,R,1,DESIGNATED,18.394,19.604,1946.239
2025,86050000,L,1,DESIGNATED,1.959,2.039,128.7311
2026,87080001,R,1,DESIGNATED,1.748,1.903,244.3913
2027,87080001,R,1,DESIGNATED,2.573,2.626,83.981
2028,75250001,R,1,DESIGNATED,0.232,1.129,1443.1993
2029,75260000,L,1,DESIGNATED,0.8,2.206,2267.9437
2030,86000120,L,1,DESIGNATED,0.751,0.821,112.7158
2031,86000284,C,1,DESIGNATED,0.26,0.39,212.7338
2033,86005000,R,1,DESIGNATED,0.273,0.814,878.3822
2034,86028000,R,1,DESIGNATED,6.015,7.41,2246.9214
2035,86030000,L,1,DESIGNATED,4.089,4.18,146.8457
2036,75000316,L,1,DESIGNATED,0.58,2.114,2461.0303
2037,75000356,R,1,DESIGNATED,0.089,1.913,2935.3756
2038,74150500,L,1,DESIGNATED,0,1.228,1971.5439
2039,60020000,R,1,DESIGNATED,25.41,26.636,1948.0733
2040,60020000,R,1,DESIGNATED,9.105,10.619,2443.6152
2041,60020000,R,1,DESIGNATED,5.078,5.907,1338.055
2042,74060000,R,1,DESIGNATED,0,0.255,409.7795
2043,74110000,R,1,DESIGNATED,0.056,3.651,5812.3812
2044,74040000,R,1,DESIGNATED,27.664,30.044,3831.1823
2045,74060000,L,1,DESIGNATED,0,0.093,149.4148
2046,75040000,L,1,DESIGNATED,10.024,11.783,2830.9375
2047,75050000,L,1,DESIGNATED,1.399,1.879,772.8498
2048,75000402,R,1,DESIGNATED,0.769,1.713,1528.0913
